num_var,ngo_name,ngo_address,reg_no,reg_date,renewed_on,valid_until,district,country,remarks
113,Amar Hasna Meherun,"House-05, Road-15, Sector-14,",2756,26-Dec-12,,26-Dec-17,Dhaka,Bangladesh,
,Ness Jano Kallayan,"Uttara, Dhaka.",,,,,,,
,Sangstha,,,,,,,,
114,Ambala Foundation,"House-67, Block-Ka, Piciculture",952,28-Jun-95,28-Jun-15,28-Jun-20,Dhaka,Bangladesh,
,,"Housing Society, Shyamoli,",,,,,,,
,,Dhaka.,,,,,,,
,,"Phone: 9120040, 9110740",,,,,,,
115,AMCB Foundation,"Plot-3/1, Block-F, Lalmatia,",3091,24-Oct-17,,24-Oct-27,Dhaka,Bangladesh,
,Bangladesh,Dhaka.,,,,,,,
,,Phone: 01819243401,,,,,,,
116,American Center for,"House-09, Road-127, Gulshan-",18,22-Apr-81,15-May-15,15-May-20,Dhaka,USA,
,International Labour,"01, Dhaka-1212",,,,,,,
,Solidarity,"Phone: 8828403, Fax: 8820208",,,,,,,
,,www.solidaritycenter.org,,,,,,,
117,Amity Manab Unnayan,"Anwar Tower, Ragunathpur",2932,21-May-15,,21-May-20,Chandpur,Bangladesh,
,Sangstha,"Bazar, Kachua, Dist: Chandpur.",,,,,,,
,,Phone: 01717-005315,,,,,,,
118,Amra Desher Shokti,"Gorostan Road, Biswas Para,",2815,17-Sep-13,17-Sep-18,17-Sep-28,Joypurhat,Bangladesh,
,,Dist: Joypurhat,,,,,,,
119,Amra Kaj Kory (AKK),"Alhaj Ali Alal Cheste Mohal,",715,6-Jun-93,6-Jun-18,6-Jun-28,Faridpur,Bangladesh,
,,"Jhiltuly, Faridpur",,,,,,,
,,Phone: 0631-63944,,,,,,,
120,AMRAH,"Vill. Barkal, P.O. Islamabad,",379,6-May-90,6-May-15,6-May-20,Chittagong,Bangladesh,
,,"Chandanaish, Chittagong",,,,,,,
,,Phone: 031-650511,,,,,,,
121,Amrai Pari Paribarik,"House-6/4A (3rd Floor), Sir",2871,23-Jul-14,,23-Jul-19,Dhaka,Bangladesh,
,Nirzaton Pratirodh Jote,"Sayed Road, Mohammadpur,",,,,,,,
,,Dhaka,,,,,,,
,,Phone: 9130265,,,,,,,
122,Amrock Academy Society,"19, Akbarbad Estate,",2657,22-Sep-11,22-Sep-16,22-Sep-21,Khulna,USA,
,,"Shirishnagar, Khulna-9100",,,,,,,
,,Phone: 041-721589,,,,,,,
,,www.amaroksociety.org,,,,,,,
123,AMWAB (Association of,"Room-01 (2nd Floor),",687,6-Mar-93,6-Mar-13,6-Mar-18,Dhaka,Bangladesh,
,Muslim Welfare Agencies,"Bangladesh Mosjed complex,",,,,,,,
,in Bangladesh),"New Elephant Road, Katabon,",,,,,,,
,,Dhaka-1000,,,,,,,
,,"Phone: 8650634, Fax: 8650634",,,,,,,
124,An Organization for Socio,"334, Sher-A-Bangla Road (1st",2235,27-May-07,27-May-12,27-May-17,Khulna,Bangladesh,
,Economic Development,"Floor), Khulna-9100",,,,,,,
,(AOSED),"Phone: 041-813574, 041-",,,,,,,
,,731931,,,,,,,
,,www.aosed.org,,,,,,,
125,Anabia Charitable,"Katabaria, Baonara, Rajbari,",3143,1-Apr-18,,1-Apr-28,Rajbari,Bangladesh,
,Organization,Cel: 01717900304,,,,,,,
126,Anando,"134/3A, Babar Road, Block-A,",1180,18-Aug-97,18-Aug-17,18-Aug-27,Dhaka,Bangladesh,
,,"Mohammadpur, Dhaka.",,,,,,,
,,Phone: 8119760,,,,,,,
,,www.anando-bd.org,,,,,,,
127,Anannya Jubo Mohila,"27, Nutunbazar, Approach",1743,5-Oct-02,5-Oct-07,5-Oct-12,Khulna,Bangladesh,
,Samiti (AJMS),"Road, Khulna-9100",,,,,,,
,,Phone : 041-721934,,,,,,,
128,Anannya Samaj Kallyan,"House-470 (1st Floor), Road-",955,9-Jul-95,9-Jul-15,9-Jul-20,Dhaka,Bangladesh,
,Sangstha,"08, DOHS, Baridhara, Dhaka-",,,,,,,
,,1206,,,,,,,
,,Phone: 8956854,,,,,,,
129,Andheri Hilfe Bangladesh,"House-380, Road-28, New",2635,6-Apr-11,6-Apr-16,6-Apr-21,Dhaka,Germany,
,,"DOHS, Mohakhali, Dhaka.",,,,,,,
,,Phone: 01754-445505,,,,,,,
130,Andho Kollyan Samity-,"Koler Pukur Par, Patuakhali",2722,1-Aug-12,,1-Aug-17,Patuakhali,Bangladesh,
,Patuakhali,Phone: 01716-238990,,,,,,,
131,Angikar Jonokollyan,"22, Tatipara, Sylhet-3100",1921,1-Mar-04,1-Mar-09,1-Mar-14,Sylhet,Bangladesh,
,Sangstha,Phone: 0821-711422,,,,,,,
132,Angikar Manob Kalyan,"Goorgola, PS: Kotwali, Dinajpur-",1795,2-Jan-03,10-Feb-13,10-Feb-18,Dinajpur,Bangladesh,
,Kendra,5200,,,,,,,
,,"Phone : 0531-65950, Fax:",,,,,,,
,,9136297,,,,,,,
133,Animation Liberate for,"Village: Noadagram, P.O.+Dist:",1711,1-Apr-02,1-Apr-17,1-Apr-27,Jessore,Bangladesh,
,Organize (ALO),Jessore,,,,,,,
,,Phone : 73823,,,,,,,
134,Anirban Samaj Unnayan,"Nahar Mansion, Gorosthan",2334,17-Apr-08,17-Apr-18,17-Apr-28,Patuakhali,Bangladesh,
,Sangstha (ASUS),"Road, Patuaakhali.",,,,,,,
,,Phone: 0441-62066,,,,,,,
135,Ankur ICT Development,"House No.-65, Road-06, Sector-",2466,6-Jul-09,,6-Jul-14,Dhaka,Bangladesh,
,Foundation,"04, Uttara, Dhaka.",,,,,,,
,,Www.ankur.org.bd,,,,,,,
136,Annesha Foundation (AF),"31/2, Senpara Parbatta, Mirpur-",549,23-Oct-91,23-Oct-11,23-Oct-16,Dhaka,Bangladesh,
,,"10, Dhaka.",,,,,,,
,,"Phone: 8061693, Fax: 9005638",,,,,,,
,,www.annesha-foundation.org,,,,,,,
137,Annopurna Janakallayan,"Seroil Railway Market, Block-B,",2839,25-Nov-13,,25-Nov-18,Rajshahi,Bangladesh,
,Sangstha,"Room-60, Goramara, Boalia,",,,,,,,
,,Rajshahi.,,,,,,,
,,Phone: 811399,,,,,,,
138,Antar Society for,"House-14(1st Fl.), Road-12,",1740,19-Sep-02,19-Sep-17,19-Sep-27,Dhaka,Bangladesh,
,Development,"Block-Kha, Pisciculture Housing",,,,,,,
,,"society, Shekhertek, Adabor,",,,,,,,
,,"Mohammadpur, Dhaka-1207",,,,,,,
,,"Phone: 9144502, Fax: 9144502",,,,,,,
,,www.antarsd.org,,,,,,,
139,Anukul Foundation,"Goalanda, Rajbari",2972,28-Sep-15,,28-Sep-20,Rajbari,Bangladesh,
,,Phone: 01727-211905,,,,,,,
140,Anuvab,"Thana Para Road, Boda,",1473,20-Jan-00,20-Jan-15,20-Jan-25,Panchagar,Bangladesh,
,,Panchagar,,,,,,,
,,"Phone: 05653-56180, 01712-",,,,,,,
,,676857,,,,,,,
141,Aparajeyo Bangladesh,"Sornali Garden-Probal,",908,21-Feb-95,21-Feb-15,21-Feb-20,Dhaka,Bangladesh,
,,"14/3/A, Baishteki (Opposite",,,,,,,
,,"BRTA Maingate), Mirpur-13,",,,,,,,
,,Dhaka-1216,,,,,,,
,,"Phone: 9021261-63, Fax:",,,,,,,
,,9029556,,,,,,,
,,www.aparajeyo.org,,,,,,,
142,Apasenth International,"House-82, Road-16, Sector-11,",3096,30-Oct-17,,30-Oct-27,Dhaka,UK,
,,"Uttara, Dhaka",,,,,,,
,,Phone: 0171221857,,,,,,,
143,Apex,"House-83, Road-23, Gulshan-1,",1645,7-Jun-01,7-Jun-16,7-Jun-21,Dhaka,Bangladesh,
,,Dhaka.,,,,,,,
,,"Phone: 01713-046662, 9862109",,,,,,,
144,Apex Foundation,Mulghar Govt. High School,2884,21-Aug-14,,21-Aug-19,Bagerhat,Bangladesh,
,,"More, PO: Mulgar, PS: Fakirhat,",,,,,,,
,,Bagerhat,,,,,,,
,,Phone: 01818-225120,,,,,,,
145,Appeal Action for People,"Khord Gobindhapur, Post:",2097,22-May-06,,22-May-11,Rajshahi,Bangladesh,
,with Employment and,"Hatjikra, Thana: Chargat, Dist.:",,,,,,,
,Appropriate Literacy,Rajshahi.,,,,,,,
146,ARA,"Rasulpur, Sadar, Satkhira",3131,7-Jan-18,,7-Jan-28,Sathkhira,Bangladesh,
147,Arafah Shakti Foundation,"32/8 Ka(3rd Fl.), Block-C,",2795,19-Jun-13,,19-Jun-18,Dhaka,Bangladesh,
,,"Tajmahal Road,",,,,,,,
,,"Mohammadpur, Dhaka-1207",,,,,,,
,,"Phone: 9123412, 9104581, Fax:",,,,,,,
,,02-9136697,,,,,,,
,,www.asf.com.bd,,,,,,,
148,ARAM Foundation,"P.O:Rajbati, Thana: Kotwali,",1606,3-Jan-01,,3-Jan-06,Dinajpur,Bangladesh,
,,Dist: Dinajpur,,,,,,,
149,Area Develoment,Katakhali Bazar,1871,13-Sep-03,13-Sep-13,13-Sep-18,Jessore,Bangladesh,
,Organization (ADO),"Keshabpur, Jessore.",,,,,,,
,,Phone:01927-367329,,,,,,,
150,ARK Foundation,"132/A, Niketon, Road-3,",2837,25-Nov-13,25-Nov-18,25-Nov-28,Dhaka,Bangladesh,
,,"Gulshan, Dhaka",,,,,,,
,,Phone: 9871585,,,,,,,
151,Arnout Education and,"152/A (2nd Floor), Benapole",2536,1-Feb-10,1-Feb-15,1-Feb-20,Jessore,Bangladesh,
,Growth Foundation,"Road, Railgate, Chanchra,",,,,,,,
,,Jessore,,,,,,,
,,Phone: 01713-409465,,,,,,,
152,Arsenic Mitigation and,"Shologhar Bus Stand, Vill:",1844,19-Jun-03,19-Jun-18,19-Jun-28,Munshiganj,Netherlands,
,Research Foundation,"Shologhar, UZ: Sreenagor, Dist:",,,,,,,
,,Munshiganj.,,,,,,,
,,Phone: 01711-391521,,,,,,,
153,Arshi Nagar Sebamulak,"LGED Road, Lalmonirhat",2501,25-Oct-09,25-Oct-14,25-Oct-19,Lalmonirhat,Bangladesh,
,Unnayan Sangstha,"Sadar, Lalmonirhat-5500",,,,,,,
,,Phone: 01737-908442,,,,,,,
154,Arter Asha,"Senpara, Rangpur",643,5-Aug-92,5-Aug-02,5-Aug-07,Rangpur,Bangladesh,
,,Phone : 62269,,,,,,,
155,Article 19,"House-1/B, Road-01, 2nd Floor,",2705,29-May-12,29-May-17,29-May-27,Dhaka,UK,
,,"Shaymoli, Dhaka.",,,,,,,
,,Phone: 01713-039669,,,,,,,
156,Aruni Samaj Kallayan,"Bakpara, Chowgacha, Jessore",3060,14-Dec-16,,14-Dec-21,Jessore,Bangladesh,
,Sagstha,Phone: 01712350175,,,,,,,
157,ASA,"23/3, Block # B, Khilji Road,",120,14-Jan-82,14-May-15,14-May-20,Dhaka,Bangladesh,
,,"Mohammadpur, Dhaka",,,,,,,
,,"Phone :81109345, Fax: 9121861",,,,,,,
,,www.asa.org.bd,,,,,,,
158,Narail Asar Alo Foundation.,"Vowakhali, Ratangonj, Narail.",1825,30-Apr-03,30-Apr-18,30-Apr-28,Narail,Bangladesh,
,,Phone: 0481-62005,,,,,,,
,,www.asharslonri.org,,,,,,,
159,ASD-Bangladesh,"House-125(R), Tanteepara,",2131,24-Aug-06,24-Aug-11,24-Aug-16,Magura,Bangladesh,
,(Association for,Dist: Magura-7600,,,,,,,
,Sustainable Development,"Phone: 01715-351758, Fax:",,,,,,,
,in Bangladesh),48863329,,,,,,,
160,ASDDW (Association for,"Vill: Chalna bazar, P.O.: Chalna",2551,15-Mar-10,15-Mar-15,15-Mar-20,Khulna,Bangladesh,
,Social Development &,"Bazar, Upazila: Dacope, Dist.:",,,,,,,
,Distressed Welfare),Khulna-9270,,,,,,,
,,Phone: 01721-760833,,,,,,,
161,Ased Habigonj,"50 Antarango, New Muslim",2895,30-Sep-14,,30-Sep-19,Habiganj,Bangladesh,
,(Association for Socio,"Quarter, Habiganj",,,,,,,
,Economic Development),Phone: 01915-469393,,,,,,,
162,Ashar Alo,"Parulia, Upazilla: Debhatta,",2135,21-Sep-06,21-Sep-16,21-Sep-21,Sathkhira,Bangladesh,
,,Dist.: Satkhira,,,,,,,
,,Phone: 01972789149,,,,,,,
163,Ashar Alo Kollyan,"Vill+PO: Chapreshir Hat,",3071,3-Jan-17,,3-Jan-22,Noakhali,Bangladesh,
,Songstha,"Thanak: Kabirhat, Noakhali",,,,,,,
164,Ashar Alo Society,"House-13, Road-06, Block-Kha,",2181,28-Dec-06,28-Dec-16,28-Dec-21,Dhaka,Bangladesh,
,,"Shakertek, Adabor,",,,,,,,
,,"Mohammadpur, dhaka-1207",,,,,,,
,,Phone: 01711-396888,,,,,,,
165,ASHIKA Development,"Khambhe House (1st Floor),",2129,24-Aug-06,23-Aug-16,23-Aug-26,Rangamati,Bangladesh,Name change
,Associates.,"K. K. Roy Road, Dist:",,,,,,,16.05.2018
,,Rangamati Hill District-4500.,,,,,,,
,,Phone: 0351-62676,,,,,,,
166,Ashirbad,"401/11, New Eskaton Road,",1540,25-Jun-00,25-Jun-15,25-Jun-20,Dhaka,Bangladesh,
,,"Moghbazar, Dhaka",,,,,,,
,,Phone : 9348356,,,,,,,
167,Asho Jati Gori,"Housing State, Goalchamot,",1755,2-Nov-02,2-Nov-17,2-Nov-27,Faridpur,Bangladesh,
,,Faridpur.,,,,,,,
,,Phone: 0631-62212,,,,,,,
,,www.eshojatigor.com,,,,,,,
168,Asho Samaj Gori (ASG),"South Kurigram, Ratanganj,",568,3-Dec-91,2-Dec-16,2-Dec-26,Narail,Bangladesh,
,,Narail-7501,,,,,,,
,,Phone: 0481-62917,,,,,,,
169,ASHOKA : Innovators for,"House-19/1, (2nd floor), R-",403,13-Nov-90,10-Nov-01,10-Nov-06,Dhaka,USA,
,the Public,"15(New), 28(Old), Dhanmondi",,,,,,,
,,"R/A, Dhaka.",,,,,,,
,,Phone : 8115868,,,,,,,
170,Ashokta Punarbashan,"Luxmipur, Jhoutala More,",2571,16-May-10,16-May-15,16-May-20,Rajshahi,Bangladesh,
,Sangstha,"Rajpara, Rajshahi-6000",,,,,,,
,,Phone: 0721-810745,,,,,,,
171,Ashokti Punarbashan,"9/7 Iqbal Road, Mohammadpur,",1333,11-Jan-99,11-Jan-09,11-Jan-14,Dhaka,Bangladesh,
,Nibash (APON),Dhaka.,,,,,,,
,,Phone: 8152020,,,,,,,
,,www.aponbd.org,,,,,,,
172,Ashraf Foundation,"Chowgacha Bazar, Chowgacha,",1192,5-Oct-97,5-Oct-17,5-Oct-27,Jessore,Bangladesh,
,,Jessore,,,,,,,
,,"Phone : 04224-56645, Fax:",,,,,,,
,,04224-56645,,,,,,,
173,ASHRAI,"House-180, Sector-03, Road-",555,12-Nov-91,12-Nov-16,12-Nov-21,Dhaka,Bangladesh,
,,"04, Upashahar, Rajshahi-6202",,,,,,,
,,Phone: 01777-785775,,,,,,,
174,Ashroy Foundation,"16 (14 Old), Ahsan Ahmed",2313,3-Mar-08,3-Mar-18,3-Mar-28,Khulna,Bangladesh,
,,"Road, Khulna-9100.",,,,,,,
,,"Phone: 041-812113, Fax: 041-",,,,,,,
,,812113,,,,,,,
,,www.ashroyfoundation.org,,,,,,,
175,Ashroy Mohila Samity,"Naldanga Road, Post-",1876,6-Oct-03,6-Oct-18,6-Oct-28,Jhenaidah,Bangladesh,
,,"Naldanga, P.S. Kaliganj, Dist.",,,,,,,
,,Jhenidha.,,,,,,,
,,Phone: 01715-671028,,,,,,,
176,Ashtha Social,"Munshiganj, Dinajpur",1723,29-Jun-02,29-Jun-12,29-Jun-17,Dinajpur,Bangladesh,
,Development Organisation,"Phone: 01715-269722, 8101506",,,,,,,
177,Asia Arsenic Network,"House-46, Road-13/C, Block-E,",1609,16-Jan-01,16-Jan-16,16-Jan-21,Dhaka,Japan,
,,"Banani, Dhaka-1213.",,,,,,,
,,"Phone: 9894493, Fax: 9894498",,,,,,,
178,Asian Disaster,"House-477, Roomy House (3rd",2641,10-May-11,10-May-16,10-May-21,Dhaka,Thailand,
,Preparedness Centre,"Floor), Road-32, New DOHS,",,,,,,,
,,"Mohakhali, Dhaka",,,,,,,
,,Phone: 8871951,,,,,,,
,,www.adpc.net,,,,,,,
179,Asian Industrial and,"House # 1/E, Road # 2, Sector",752,18-Sep-93,18-Sep-03,18-Sep-08,Dhaka,Japan,
,Technical Development,"# 3, Uttara, Dhaka",,,,,,,
,Association (AITDA),Phone : 231669,,,,,,,
180,Asian Institute of,"Suite No.- 6 (2nd Floor), Banani",2128,22-Aug-06,,22-Aug-11,Dhaka,Bangladesh,
,Millennium Environment,"Super Market, Kamal Ataturk",,,,,,,
,and Development (AIMED),"Avenue, Banani, Dhaka.",,,,,,,
181,Asiatic Society of,"5 Old Secretariat Road,",2038,19-Jul-05,,19-Jul-10,Dhaka,Bangladesh,
,Bangladesh,"Nimtola, Ramna, Dhaka.",,,,,,,
182,Aso Gori Sonar Bangla,"Housing Gate, P.O:Hanail,",1804,3-Oct-03,10-Mar-18,10-Mar-28,Joypurhat,Bangladesh,
,,Joypurhat,,,,,,,
,,Phone: 0571-63207,,,,,,,
183,Aspada Paribesh Unnayan,"Shapna Kutir, G/23, Bhaluka",2394,19-Nov-08,19-Nov-18,19-Nov-28,Mymensingh,Bangladesh,
,Foundation,"Pourashaba, Bhaluka,",,,,,,,
,,Mymensingh.,,,,,,,
184,Asrayyan Sheba Sangstha,"Jlhikorgacha Road, PO:",2099,5-Jun-06,5-Jun-16,5-Jun-21,Jessore,Bangladesh,
,(ASS),"Monirampur, UZ: Monirampur,",,,,,,,
,,Dist: Jessore.,,,,,,,
,,Phone: 04227-78318,,,,,,,
185,Assemblies of God Mission,"401/1, New Eskaton Road,",107,3-Sep-81,16-May-16,16-May-26,Dhaka,USA,
,,Dhaka,,,,,,,
,,"Phone :8316452, Fax: 8313978",,,,,,,
186,Assistance for Blind,"47/14, Indira Road, West",12,22-Apr-81,15-May-15,15-May-25,Dhaka,Bangladesh,
,Children (ABC),"Razabazar, Tejgaon, Dhaka-",,,,,,,
,,1215,,,,,,,
,,"Phone: 8119320, Fax: 8119320",,,,,,,
,,www.abcchild.org,,,,,,,
187,Assistance for,"House-298 (G. Floor), Road-02,",1004,3-Feb-96,3-Feb-16,3-Feb-26,Dhaka,Bangladesh,
,Development Programme,"Baitul Aman Housing Society,",,,,,,,
,(ADP),"Adabor, Shaymoli, Dhaka-1207",,,,,,,
,,Phone: 8121826,,,,,,,
188,Assistance for,"House-24, Road-07, Senpara",1485,16-Feb-00,16-Feb-15,16-Feb-20,Dhaka,Bangladesh,
,Humanitarian,"Parbata, Mirpur-10, Dhaka.",,,,,,,
,Development (AHD),Phone: 9016185,,,,,,,
189,Assistance for Poor,"Vill.: Uttar Sujalpur,",1996,11-Jan-05,,11-Jan-10,Dinajpur,Bangladesh,
,Peoples of Bangladesh,"Post+Upazila: Birgonj, Dist.",,,,,,,
,(APPB),Dinajpur,,,,,,,
190,Assistance for Social,"Gazi Khurshid Bay, 814-A,",363,3-Mar-90,3-Mar-10,3-Mar-15,Dhaka,Bangladesh,
,Organisation &,"Block-B, Lalmatia, Dhaka.",,,,,,,
,Development (ASOD),Phone: 9119091,,,,,,,
,,www.asod.bd.com,,,,,,,
191,Assistance for the,"Pankhaiapara, Post Box No. 19,",2225,18-Apr-07,18-Apr-17,18-Apr-27,Khagrachari,Bangladesh,
,Livelihood of the Origins,"Khagrachari Sadar, Dist:",,,,,,,
,(ALO),Khagrachari.,,,,,,,
,,"Phone: 0371-62067, Fax: 0371-",,,,,,,
,,62559,,,,,,,
,,www.alo,,,,,,,
192,Associate Social,"Police Line Road, Kumerkhali,",2971,28-Sep-15,,28-Sep-20,Barisal,Bangladesh,
,Improvement Foundation,Pirojpur.,,,,,,,
,(ASIF),Phone: 01684-008777,,,,,,,
193,Associates In Training And,"House No. 45, Road-02, Ring",1201,20-Oct-97,20-Oct-17,20-Oct-27,Dhaka,Bangladesh,
,Management (AITAS),"Road, Mohammadpur, Dhaka.",,,,,,,
,,"Phone : 9121828, 8112479",,,,,,,
194,Association for Alternative,"R.K. Road, Khalilganj Bazar,",2443,26-May-09,26-May-14,26-May-19,Kurigram,Bangladesh,
,Development (AFAD),Kurigram,,,,,,,
,,Phone: 0581-61249,,,,,,,
195,Association for,"Vill- Latifpur, PO- Jamindar Hat,",1817,20-Apr-03,20-Apr-13,20-Apr-18,Noakhali,Bangladesh,
,Bangladesh Social,"PS- Begumgonj, Dist. Noakhali.",,,,,,,
,Advancement (ABSA),Phone: 01716-629299,,,,,,,
196,Association for Better,"1143, Nurer Chala, Boatgate",2973,28-Sep-15,,28-Sep-20,Dhaka,Bangladesh,
,Social Expectation,"Road, Vatara, Badda, Dhaka",,,,,,,
,,Phone: 01914-385138,,,,,,,
197,Association for Community,"House # 41, Sagarpara,",415,2-Dec-90,2-Dec-10,2-Dec-15,Rajshahi,Bangladesh,
,Development,"Ghoramara, Rajshahi-6100",,,,,,,
,,"Phone : 0721-770660, Fax:",,,,,,,
,,775383,,,,,,,
198,Association for,"16/1-B, Talabagh, Sobhanbagh,",2893,25-Sep-14,,25-Sep-19,Dhaka,Bangladesh,
,Development & Social,Dhaka,,,,,,,
,Work,Phone: 01819-270208,,,,,,,
199,Association for Disaster,"95/2, Siddeshwari Circular Road",740,2-Sep-93,2-Sep-13,2-Sep-18,Dhaka,Bangladesh,
,Mitigation & Development,"(4th floor), Dhaka.",,,,,,,
,,Phone : 9333535,,,,,,,
200,Association for,"68, Khilgaon Chowdhurypara",1887,13-Nov-03,13-Nov-13,13-Nov-18,Dhaka,Bangladesh,Cancelled on
,Environment and Human,"(4th Fl.), Dhaka-1219",,,,,,,"09/08/2010,"
,Resource Development,"Phone: 9352792, Fax: 9352792",,,,,,,Revived on
,,,,,,,,,23/12/2010
,,www.afeahrd.org,,,,,,,
201,Association for Initiatives,"55, Purana Paltan, Dhaka.",1784,1-Aug-03,,1-Aug-08,Dhaka,Bangladesh,
,of Development (AFID),Phone : 9557223,,,,,,,
202,Association for Integrated,"Haji Koramot Ali Super Market,",1216,19-Nov-97,19-Nov-18,19-Nov-28,Sylhet,Bangladesh,Cancelled on
,Development (AID),"Kodomtola, Tajpur,",,,,,,,"13/04/2010,"
,,"Osmaninagor, Sylhet",,,,,,,Revived on
,,,,,,,,,22/04/2012
,,"Phone: 0821-761448, Fax: 0821-",,,,,,,
,,761526,,,,,,,
203,Association For Integrated,"Vill.: Rajapur, Post: Raghupur,",1145,17-Mar-97,17-Mar-17,17-Mar-22,Comilla,Bangladesh,
,Development Comilla,"Comilla Sadar, Comilla.",,,,,,,
,,"Phone: 081-72003, Fax: 081-",,,,,,,
,,62444,,,,,,,
,,www.aidcomilla.com,,,,,,,
204,Association for Integrated,"Mosuriapara, House-127, Isha",2233,23-May-07,23-May-17,23-May-27,Pabna,Bangladesh,
,Human Development,"Khan Road, Iswardi, Pabna",,,,,,,
,(AIHD),Phone: 01711-134932,,,,,,,
205,Association for Integrated,Rokeya Manjil,1858,22-Jul-03,22-Jul-18,22-Jul-28,Jhenaidah,Bangladesh,
,Socio Economic,Puratan Hatkhola,,,,,,,
,Development for Under,"Chaklapara, Jhenidha",,,,,,,
,Privileged People,"Phone : 0451-62616, Fax: 0451-",,,,,,,
,(AISDUP),61468,,,,,,,
206,Association for Land,"1/3, Block-F, Lalmatia,",570,8-Dec-91,8-Dec-16,8-Dec-21,Dhaka,Bangladesh,
,Reform and Development,"Mohammadpur, Dhaka-1207",,,,,,,
,,"Phone : 9114660, Fax: 8141810",,,,,,,
207,Association for Multi,"F-6 (1st Floor), Shatabdi",1334,11-Jan-99,11-Jan-14,11-Jan-19,Dhaka,Bangladesh,Cancelled on
,Development Program for,"Centre, 292, Iner Circular Road,",,,,,,,"13/04/2010,"
,Poor and Destitute,Dhaka.,,,,,,,Revived on
,,,,,,,,,12/5/2016
,(AMPPD),"Phone: 01611-781049, 01822-",,,,,,,
,,634356,,,,,,,
208,Association for Nutritional,"House-27, Road-12, Sector-03,",2901,21-Oct-14,,21-Oct-19,Dhaka,Bangladesh,
,Development & Rural,"Uttara, Dhaka",,,,,,,
,Advancement (ANDRA),Phone: 01729-860251,,,,,,,
209,Association for Peopes,"Sheltech Bilss, 93 Suhrawardi",3032,28-Jul-16,,28-Jul-21,Dhaka,Bangladesh,
,Development Strem,"Avenue, Block-K, Baridhara,",,,,,,,
,,Dhaka,,,,,,,
,,Phone: 02-8814824,,,,,,,
210,Association for Pisciculture,"Guatala Bazar, Guatala, UZ:",1335,12-Jan-99,12-Jan-14,12-Jan-19,Mymensingh,Bangladesh,Cancelled on
,and Cattle Development,"Dhobaura, Dist: Mymensingh",,,,,,,"11/07/2010,"
,(APCD),Phone: 01711-173318,,,,,,,Revived on
,,,,,,,,,11/4/2012
211,Association for Prevention,"House # 71, Block # C, Avenue",203,23-Jan-86,23-Jan-16,23-Jan-21,Dhaka,Bangladesh,
,"of Septic Abortion,","# 5, Section # 6, Mirpur, Dhaka.",,,,,,,
,Bangladesh.,Phone : 8012392,,,,,,,
,,www.bapsa-bd.org,,,,,,,
212,Association for Realisation,"6/2, Lalmatia (2nd Fl.), Block-B,",288,16-Mar-89,16-Mar-14,16-Mar-19,Dhaka,Bangladesh,
,of Basic Needs (ARBAN),"Mohammadpur, Dhaka-1207",,,,,,,
,,"Phone: 01917-705600, Fax:",,,,,,,
,,8122250,,,,,,,
213,Association for Renovation,"House # 72 (4th Floor), Road-",418,19-Dec-90,19-Dec-15,19-Dec-20,Dhaka,Bangladesh,
,of Community Health,"03, Janata Co-operation",,,,,,,
,Education,"Housing Society Ltd., Adabore,",,,,,,,
,Services(ARCHES),Dhaka-1207,,,,,,,
,,Phone : 0751-64364,,,,,,,
214,Association for Rights &,"Raniganj Bazar Road, Dinajpur.",2909,30-Dec-14,,30-Dec-19,Dinajpur,Bangladesh,
,Peace,Phone: 01793-2254874,,,,,,,
215,Association for Rural,"Bautha Road, Manikganj Town,",1205,23-Oct-97,23-Oct-17,23-Oct-27,Manikganj,Bangladesh,
,Advancement in,Manikganj.,,,,,,,
,Bangladesh(ARAB),"Phone: 0651-61264, Fax: 0651-",,,,,,,
,,62086,,,,,,,
216,Association for Rural,"Patil Bari Road, Narsingdi",887,9-Jan-95,9-Jan-05,9-Jan-10,Narsingdhi,Bangladesh,
,Development (ARD),Phone : 63465,,,,,,,
217,Association for Rural,"House-151, Block-C, South",1323,15-Dec-98,15-Dec-13,15-Dec-18,Gazipur,Bangladesh,Cancelled on
,Development (ARD),"Chayabithi, Dist: Gazipur-1700",,,,,,,"25/10/2010,"
,Gazipur,"Phone : 9262446,",,,,,,,Revived on
,,,,,,,,,26/01/2015
,,"01819237065,",,,,,,,
,,Web:www.ardbd.org,,,,,,,
218,Association for Rural,"79 Middle Pirerbag, Mirpur,",2355,5-May-08,5-May-13,5-May-18,Dhaka,Bangladesh,
,Distress People (ARDP),Dhaka-1216.,,,,,,,
,,Phone: 8012628,,,,,,,
219,Association for Rural,"Vill: Kamardiar, PO: Natore,",2908,29-Dec-14,,29-Dec-19,Natore,Bangladesh,
,Peoples Advancement,Dist: Natore,,,,,,,
,(ARPA),Phone: 01712-270784,,,,,,,
,,www.arpa.org.bd,,,,,,,
220,Association for Rural Poor,"1074, Karam Patty, P.O.:",1703,27-Nov-01,27-Nov-16,27-Nov-26,Kishorganj,Bangladesh,
,,"Kishorganj, Dist: Kishorganj.",,,,,,,
,,Phone: 01711-383828,,,,,,,
221,Association for Rural,"House-Y/15, (Groud Floor)",2426,7-Apr-09,7-Apr-14,7-Apr-19,Dhaka,Bangladesh,
,Society-ARS,"Razia Sultana Road,",,,,,,,
,,"Mohammadpur, Dhaka",,,,,,,
,,Phone: 8153143,,,,,,,
